file_path,file_name,language
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\JOC\JOC_SITUATION AWARENESS BRIEFING\CFD_JOC_SAB_20170428.pptx.txt","Archives coalition\confederation\JOC\JOC_SITUATION AWARENESS BRIEFING\CFD_JOC_SAB_20170428.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\JOC\Qui fait quoi au JOC v4.pptx.txt","Archives coalition\confederation\JOC\Qui fait quoi au JOC v4.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\JOC\TST DT CONFED 240417 Mobile C2 v5.ppt.txt","Archives coalition\confederation\JOC\TST DT CONFED 240417 Mobile C2 v5.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\JOC\TST DT CONFED 240417.ppt.txt","Archives coalition\confederation\JOC\TST DT CONFED 240417.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\JOC\TST FREDDY JIMENEZ  260417.ppt.txt","Archives coalition\confederation\JOC\TST FREDDY JIMENEZ  260417.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\JOC\TST FREDDY JIMENEZ + De La Vega  260417.ppt.txt","Archives coalition\confederation\JOC\TST FREDDY JIMENEZ + De La Vega  260417.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\CAPKF\20170421_CAPKF_COM_FICHE_CAPKF_V2.docx.txt","Archives coalition\confederation\LCC CONF\CAPKF\20170421_CAPKF_COM_FICHE_CAPKF_V2.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\CAPKF\20170422_CAPKF_COM_EMPLACEMENT_V3.pptx.txt","Archives coalition\confederation\LCC CONF\CAPKF\20170422_CAPKF_COM_EMPLACEMENT_V3.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\battle rythm\20170420_LCC_DCOS_BATTLE-RYTHM-V2.xlsx.csv","Archives coalition\confederation\LCC CONF\COS\battle rythm\20170420_LCC_DCOS_BATTLE-RYTHM-V2.xlsx.csv",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170420_LCC_SAB_PRESENTATION-DU-21-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170420_LCC_SAB_PRESENTATION-DU-21-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170421_LCC_SAB_PRESENTATION-DU-22-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170421_LCC_SAB_PRESENTATION-DU-22-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170422_LCC_SAB_PRESENTATION-DU-23-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170422_LCC_SAB_PRESENTATION-DU-23-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170423_LCC_SAB_PRESENTATION-DU-24-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170423_LCC_SAB_PRESENTATION-DU-24-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170424_LCC_SAB_PRESENTATION-DU-25-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170424_LCC_SAB_PRESENTATION-DU-25-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170425_LCC_SAB_PRESENTATION-DU-26-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170425_LCC_SAB_PRESENTATION-DU-26-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170426_LCC_SAB_PRESENTATION-DU-27-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170426_LCC_SAB_PRESENTATION-DU-27-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\20170427_LCC_SAB_PRESENTATION-DU-28-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\20170427_LCC_SAB_PRESENTATION-DU-28-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\COS\SAB\ARCHIVES\20170421_LCC_SAB_PRESENTATION-DU-22-AVRIL.pptx.txt","Archives coalition\confederation\LCC CONF\COS\SAB\ARCHIVES\20170421_LCC_SAB_PRESENTATION-DU-22-AVRIL.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\Disposition of forces.pptx.txt","Archives coalition\confederation\LCC CONF\Disposition of forces.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\Forces CONF.pptx.txt","Archives coalition\confederation\LCC CONF\Forces CONF.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\20170425_LCC Capteurs_deploploiement prevu.pptx.txt","Archives coalition\confederation\LCC CONF\G2\20170425_LCC Capteurs_deploploiement prevu.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\20170427_LCC_G2_MAP-v5.pptx.txt","Archives coalition\confederation\LCC CONF\G2\20170427_LCC_G2_MAP-v5.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170420_LCC_G2_ALL_FORCES.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170420_LCC_G2_ALL_FORCES.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170421_LCC_G2_MAP.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170421_LCC_G2_MAP.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170422_LCC_G2_ALL_FORCES.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170422_LCC_G2_ALL_FORCES.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170422_LCC_G2_MAP-v2.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170422_LCC_G2_MAP-v2.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170423_LCC_G2_MAP.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170423_LCC_G2_MAP.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170424_LCC_G2_MAP-V2.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170424_LCC_G2_MAP-V2.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170424_LCC_G2_MAP.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170424_LCC_G2_MAP.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP-V2.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP-V2.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP-V3.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP-V3.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP-V4.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP-V4.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170425_LCC_G2_MAP.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170426_LCC_G2_MAP-v2.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170426_LCC_G2_MAP-v2.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170426_LCC_G2_MAP-v3.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170426_LCC_G2_MAP-v3.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170426_LCC_G2_MAP.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170426_LCC_G2_MAP.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v2.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v2.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v3.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v3.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v4.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v4.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v5.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP-v5.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP.pptx.txt","Archives coalition\confederation\LCC CONF\G2\ARCHIVES CARTES\20170427_LCC_G2_MAP.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTREP_MODELE.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTREP_MODELE.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM\20170421_LCC_G2_INTSUM_N°1.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM\20170421_LCC_G2_INTSUM_N°1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM\20170422_LCC_G2_INTSUM_N°2.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM\20170422_LCC_G2_INTSUM_N°2.docx.txt",de
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM\20170423_LCC_G2_INTSUM_N°3.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM\20170423_LCC_G2_INTSUM_N°3.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM\20170424_LCC_G2_INTSUM_N°4.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM\20170424_LCC_G2_INTSUM_N°4.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM\20170425_LCC_G2_INTSUM_N°5.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM\20170425_LCC_G2_INTSUM_N°5.docx.txt",de
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM\20170426_LCC_G2_INTSUM_N°6.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM\20170426_LCC_G2_INTSUM_N°6.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM\20170427_LCC_G2_INTSUM_N°7.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM\20170427_LCC_G2_INTSUM_N°7.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\INTSUM_MODELE.docx.txt","Archives coalition\confederation\LCC CONF\G2\INTSUM_MODELE.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\RFI\20170419_LCC_G2_RFI_001.docx.txt","Archives coalition\confederation\LCC CONF\G2\RFI\20170419_LCC_G2_RFI_001.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\RFI\20170419_RFI_G2_LCC_002.docx.txt","Archives coalition\confederation\LCC CONF\G2\RFI\20170419_RFI_G2_LCC_002.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\RFI\RFI Tracker LCC.xlsx.csv","Archives coalition\confederation\LCC CONF\G2\RFI\RFI Tracker LCC.xlsx.csv",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G2\RFI_MODELE.doc.txt","Archives coalition\confederation\LCC CONF\G2\RFI_MODELE.doc.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\20170421_LCC_G3_artillery.pptx.txt","Archives coalition\confederation\LCC CONF\G3\20170421_LCC_G3_artillery.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\20170425_LCC_G3_3D.pptx.txt","Archives coalition\confederation\LCC CONF\G3\20170425_LCC_G3_3D.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\20170426_LCC_G3_synthèse.pptx.txt","Archives coalition\confederation\LCC CONF\G3\20170426_LCC_G3_synthèse.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\20170426_LCC_Zones activité artillerie.pptx.txt","Archives coalition\confederation\LCC CONF\G3\20170426_LCC_Zones activité artillerie.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\20170427_LCC_G3_3D.pptx.txt","Archives coalition\confederation\LCC CONF\G3\20170427_LCC_G3_3D.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\20170428_LCC_G3_3D.pptx.txt","Archives coalition\confederation\LCC CONF\G3\20170428_LCC_G3_3D.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\Archives\20170421_LCC_G3_Field artillerie.pptx.txt","Archives coalition\confederation\LCC CONF\G3\Archives\20170421_LCC_G3_Field artillerie.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170421_ASSESREP_2_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170421_ASSESREP_2_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170422_ASSESREP_3_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170422_ASSESREP_3_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170423_ASSESREP_4_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170423_ASSESREP_4_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170424_ASSESREP_5_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170424_ASSESREP_5_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170425_ASSESREP_6_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170425_ASSESREP_6_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170426_ASSESREP_7_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170426_ASSESREP_7_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170427_ASSESREP_8_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\20170427_ASSESREP_8_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\ASSESREP\ASSESREP envoyés\20170420_ASSESREP_LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\ASSESREP\ASSESREP envoyés\20170420_ASSESREP_LCC.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\catalogue messages ops.docx.txt","Archives coalition\confederation\LCC CONF\G3\catalogue messages ops.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170423_Demande de frappes ACC sur objectifs au profit du LCC.docx.txt","Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170423_Demande de frappes ACC sur objectifs au profit du LCC.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170424_DEMANDE APPUI AERIEN CAS.docx.txt","Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170424_DEMANDE APPUI AERIEN CAS.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170424_DEMANDE APPUI AERIEN GENERAL.docx.txt","Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170424_DEMANDE APPUI AERIEN GENERAL.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170425_DEMANDE APPUI AERIEN CAS.docx.txt","Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170425_DEMANDE APPUI AERIEN CAS.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170425_DEMANDE APPUI GENERAL ACC.docx.txt","Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170425_DEMANDE APPUI GENERAL ACC.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170425_DEMANDE PROTECTION AERIENNE.docx.txt","Archives coalition\confederation\LCC CONF\G3\Demande APPUI ACC\20170425_DEMANDE PROTECTION AERIENNE.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\SITREP\20170422_LCC_SITREP_002.docx.txt","Archives coalition\confederation\LCC CONF\G3\SITREP\20170422_LCC_SITREP_002.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\SITREP\20170423_LCC_SITREP_003.docx.txt","Archives coalition\confederation\LCC CONF\G3\SITREP\20170423_LCC_SITREP_003.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\SITREP\20170424_LCC_SITREP_004.docx.txt","Archives coalition\confederation\LCC CONF\G3\SITREP\20170424_LCC_SITREP_004.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\SITREP\20170425_LCC_SITREP_005.docx.txt","Archives coalition\confederation\LCC CONF\G3\SITREP\20170425_LCC_SITREP_005.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\SITREP\20170426_LCC_SITREP_006.docx.txt","Archives coalition\confederation\LCC CONF\G3\SITREP\20170426_LCC_SITREP_006.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\SITREP\20170427_LCC_SITREP_007.docx.txt","Archives coalition\confederation\LCC CONF\G3\SITREP\20170427_LCC_SITREP_007.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\TARGETING\20170422_LCC_Zones activité artillerie.pptx.txt","Archives coalition\confederation\LCC CONF\G3\TARGETING\20170422_LCC_Zones activité artillerie.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\confederation\LCC CONF\G3\TARGETING\20170423_LCC_Zones activité artillerie.pptx.txt","Archives coalition\confederation\LCC CONF\G3\TARGETING\20170423_LCC_Zones activité artillerie.pptx.txt",fr
